instant,season,yr,mnth,time,holiday,weekday,workingday,weather,temp,feeltemp,humidity,windspeed,casual,registered,count
13064,3,1,7,3,0,2,1,1,36.08,37.88,28,12.998,74,198,272
13065,3,1,7,3,0,2,1,1,36.9,38.635,25,8.9981,80,203,283
13066,3,1,7,3,0,2,1,1,36.9,38.635,25,12.998,69,241,310
13067,3,1,7,3,0,2,1,2,36.9,38.635,24,0,71,330,401
13068,3,1,7,3,0,2,1,2,36.9,38.635,24,12.998,90,437,527
13069,3,1,7,3,0,2,1,2,35.26,37.12,30,11.0014,102,620,722
13070,3,1,7,4,0,2,1,2,35.26,37.12,30,0,85,542,627
13071,3,1,7,4,0,2,1,2,34.44,37.12,36,8.9981,66,431,497
13072,3,1,7,4,0,2,1,3,31.16,34.85,55,32.9975,80,296,376
13073,3,1,7,4,0,2,1,2,28.7,32.575,70,19.0012,36,160,196
13074,3,1,7,1,0,2,1,1,27.88,31.82,79,12.998,26,151,177
13075,3,1,7,1,0,2,1,1,27.06,30.305,83,0,19,152,171
13076,3,1,7,1,1,3,0,1,27.88,31.82,79,6.0032,19,140,159
13077,3,1,7,1,1,3,0,1,27.88,31.82,74,0,27,96,123
13078,3,1,7,1,1,3,0,1,27.06,30.305,83,8.9981,27,66,93
13079,3,1,7,1,1,3,0,1,27.88,31.82,74,12.998,9,23,32
13080,3,1,7,1,1,3,0,1,27.88,31.82,69,16.9979,5,11,16
13081,3,1,7,1,1,3,0,1,27.06,31.06,69,0,5,14,19
13082,3,1,7,1,1,3,0,1,27.06,31.06,69,0,9,23,32
13083,3,1,7,2,1,3,0,1,27.88,31.82,65,0,10,62,72
13084,3,1,7,2,1,3,0,1,28.7,32.575,61,7.0015,43,110,153
13085,3,1,7,2,1,3,0,1,31.16,34.85,52,0,90,203,293
13086,3,1,7,3,1,3,0,1,32.8,36.365,46,0,143,304,447
13087,3,1,7,3,1,3,0,1,33.62,37.88,46,8.9981,164,321,485
13088,3,1,7,3,1,3,0,1,35.26,39.395,41,15.0013,164,330,494
13089,3,1,7,3,1,3,0,1,36.9,40.91,35,0,177,322,499
13090,3,1,7,3,1,3,0,1,36.9,40.91,37,11.0014,190,357,547
13091,3,1,7,3,1,3,0,1,37.72,42.425,35,19.9995,155,299,454
13092,3,1,7,3,1,3,0,1,37.72,42.425,35,16.9979,163,226,389
13093,3,1,7,3,1,3,0,1,37.72,42.425,35,19.9995,161,253,414
13094,3,1,7,4,1,3,0,1,36.9,42.425,42,12.998,159,271,430
13095,3,1,7,4,1,3,0,1,35.26,40.15,47,15.0013,177,255,432
13096,3,1,7,4,1,3,0,1,35.26,40.15,47,15.0013,237,314,551
13097,3,1,7,4,1,3,0,1,34.44,40.15,53,8.9981,222,362,584
13098,3,1,7,1,1,3,0,1,33.62,39.395,56,15.0013,175,327,502
13099,3,1,7,1,1,3,0,2,31.98,34.85,43,6.0032,31,152,183
13100,3,1,7,1,0,4,1,1,30.34,33.335,51,7.0015,17,71,88
13101,3,1,7,1,0,4,1,1,30.34,33.335,51,19.0012,6,24,30
13102,3,1,7,1,0,4,1,1,30.34,33.335,51,0,4,14,18
13103,3,1,7,1,0,4,1,1,29.52,33.335,54,12.998,2,5,7
13104,3,1,7,1,0,4,1,1,29.52,33.335,58,0,0,7,7
13105,3,1,7,1,0,4,1,1,29.52,34.09,62,0,1,28,29
13106,3,1,7,1,0,4,1,1,29.52,33.335,58,0,3,130,133
13107,3,1,7,2,0,4,1,1,31.16,34.85,55,0,27,316,343
13108,3,1,7,2,0,4,1,1,32.8,37.12,49,8.9981,36,514,550
13109,3,1,7,2,0,4,1,1,34.44,39.395,49,19.9995,47,246,293
13110,3,1,7,3,0,4,1,1,35.26,39.395,44,23.9994,69,117,186
13111,3,1,7,3,0,4,1,1,36.9,40.91,35,19.9995,107,137,244
13112,3,1,7,3,0,4,1,1,36.9,40.91,35,23.9994,88,188,276
13113,3,1,7,3,0,4,1,1,37.72,41.665,33,15.0013,129,181,310
13114,3,1,7,3,0,4,1,1,37.72,41.665,33,22.0028,87,154,241
13115,3,1,7,3,0,4,1,1,37.72,41.665,33,23.9994,71,183,254
13116,3,1,7,3,0,4,1,1,37.72,41.665,33,16.9979,109,324,433
13117,3,1,7,3,0,4,1,1,37.72,42.425,35,11.0014,114,575,689
13118,3,1,7,4,0,4,1,2,36.9,41.665,39,22.0028,96,511,607
13119,3,1,7,4,0,4,1,2,36.08,40.15,39,16.9979,128,375,503
13120,3,1,7,4,0,4,1,2,35.26,39.395,41,15.0013,78,243,321
13121,3,1,7,4,0,4,1,1,34.44,38.635,47,12.998,91,232,323
13122,3,1,7,1,0,4,1,1,33.62,40.15,59,8.9981,63,162,225
13123,3,1,7,1,0,4,1,1,32.8,37.88,55,11.0014,32,99,131
13124,3,1,7,1,0,5,1,1,31.98,37.12,62,8.9981,39,63,102
13125,3,1,7,1,0,5,1,1,31.98,36.365,55,15.0013,7,22,29
13126,3,1,7,1,0,5,1,1,31.16,35.605,62,8.9981,4,13,17
13127,3,1,7,1,0,5,1,2,30.34,34.85,70,12.998,1,6,7
13128,3,1,7,1,0,5,1,1,30.34,34.85,66,15.0013,2,4,6
13129,3,1,7,1,0,5,1,1,30.34,34.85,66,12.998,4,31,35
13130,3,1,7,1,0,5,1,1,30.34,34.85,66,12.998,4,127,131
13131,3,1,7,2,0,5,1,1,31.98,34.85,46,8.9981,20,333,353
13132,3,1,7,2,0,5,1,1,32.8,35.605,41,11.0014,28,557,585
13133,3,1,7,2,0,5,1,1,33.62,36.365,36,8.9981,55,249,304
13134,3,1,7,3,0,5,1,1,35.26,37.12,30,0,80,130,210
13135,3,1,7,3,0,5,1,1,34.44,36.365,32,6.0032,92,141,233
13136,3,1,7,3,0,5,1,1,36.08,37.88,28,7.0015,111,220,331
13137,3,1,7,3,0,5,1,1,36.9,39.395,27,7.0015,99,194,293
13138,3,1,7,3,0,5,1,1,36.9,40.15,31,11.0014,91,184,275
13139,3,1,7,3,0,5,1,1,37.72,40.91,29,12.998,79,206,285
13140,3,1,7,3,0,5,1,1,37.72,40.91,29,7.0015,69,300,369
13141,3,1,7,3,0,5,1,1,37.72,40.91,29,0,90,486,576
13142,3,1,7,4,0,5,1,1,36.9,40.15,33,16.9979,106,454,560
13143,3,1,7,4,0,5,1,1,36.08,39.395,35,15.0013,112,306,418
13144,3,1,7,4,0,5,1,1,35.26,38.635,39,7.0015,91,245,336
13145,3,1,7,4,0,5,1,1,33.62,38.635,52,8.9981,77,223,300
13146,3,1,7,1,0,5,1,1,32.8,37.88,55,12.998,78,210,288
13147,3,1,7,1,0,5,1,1,32.8,39.395,63,7.0015,27,137,164
13148,3,1,7,1,0,6,0,1,31.98,37.88,66,8.9981,35,115,150
13149,3,1,7,1,0,6,0,1,31.16,36.365,70,11.0014,16,55,71
13150,3,1,7,1,0,6,0,1,31.16,37.12,72,11.0014,11,47,58
13151,3,1,7,1,0,6,0,1,30.34,35.605,74,8.9981,12,19,31
13152,3,1,7,1,0,6,0,1,30.34,35.605,74,11.0014,3,13,16
13153,3,1,7,1,0,6,0,1,30.34,35.605,74,12.998,2,12,14
13154,3,1,7,1,0,6,0,1,30.34,35.605,74,7.0015,4,27,31
13155,3,1,7,2,0,6,0,1,31.98,37.88,66,7.0015,8,63,71
13156,3,1,7,2,0,6,0,1,33.62,41.665,63,12.998,32,120,152
13157,3,1,7,2,0,6,0,1,34.44,41.665,59,11.0014,69,187,256
13158,3,1,7,3,0,6,0,1,37.72,43.18,37,15.0013,100,225,325
13159,3,1,7,3,0,6,0,1,38.54,43.94,38,12.998,122,245,367
13160,3,1,7,3,0,6,0,1,39.36,43.18,31,23.9994,124,218,342
13161,3,1,7,3,0,6,0,2,39.36,43.18,31,16.9979,116,244,360
13162,3,1,7,3,0,6,0,2,39.36,43.18,30,8.9981,105,203,308
13163,3,1,7,3,0,6,0,1,39.36,42.425,26,0,113,193,306
13164,3,1,7,3,0,6,0,1,41,43.18,19,11.0014,102,192,294
13165,3,1,7,3,0,6,0,1,39.36,42.425,26,8.9981,103,176,279
13166,3,1,7,4,0,6,0,1,38.54,41.665,29,6.0032,83,194,277
13167,3,1,7,4,0,6,0,1,37.72,41.665,33,8.9981,68,219,287
13168,3,1,7,4,0,6,0,1,36.9,40.91,37,11.0014,79,197,276
13169,3,1,7,4,0,6,0,1,36.08,39.395,37,12.998,51,150,201
13170,3,1,7,1,0,6,0,1,34.44,41.665,59,12.998,56,164,220
13171,3,1,7,1,0,6,0,1,34.44,40.91,56,11.0014,34,114,148
13172,3,1,7,1,0,0,0,1,33.62,39.395,56,8.9981,22,125,147
13173,3,1,7,1,0,0,0,1,33.62,39.395,56,7.0015,25,99,124
13174,3,1,7,1,0,0,0,1,33.62,38.635,52,7.0015,11,59,70
13175,3,1,7,1,0,0,0,1,32.8,38.635,59,7.0015,1,34,35
13176,3,1,7,1,0,0,0,1,31.98,37.88,66,7.0015,2,11,13
13177,3,1,7,1,0,0,0,1,31.98,37.12,62,0,1,5,6
13178,3,1,7,1,0,0,0,1,31.98,38.635,70,8.9981,5,16,21
13179,3,1,7,2,0,0,0,1,32.8,40.15,66,0,19,33,52
13180,3,1,7,2,0,0,0,1,34.44,40.15,53,8.9981,35,95,130
13181,3,1,7,2,0,0,0,1,35.26,40.91,50,7.0015,70,172,242
13182,3,1,7,3,0,0,0,1,36.9,43.18,45,0,85,234,319
13183,3,1,7,3,0,0,0,1,37.72,44.695,42,19.9995,120,269,389
13184,3,1,7,3,0,0,0,1,37.72,44.695,42,12.998,105,271,376
13185,3,1,7,3,0,0,0,1,38.54,43.94,38,16.9979,118,219,337
13186,3,1,7,3,0,0,0,1,39.36,45.455,36,11.0014,77,235,312
13187,3,1,7,3,0,0,0,3,37.72,44.695,42,19.0012,80,218,298
13188,3,1,7,3,0,0,0,2,32.8,40.15,66,15.0013,65,226,291
13189,3,1,7,3,0,0,0,1,31.98,37.12,59,0,68,202,270
13190,3,1,7,4,0,0,0,1,31.98,37.12,62,7.0015,54,199,253
13191,3,1,7,4,0,0,0,1,31.98,37.12,62,11.0014,66,184,250
13192,3,1,7,4,0,0,0,1,31.16,36.365,70,6.0032,79,206,285
13193,3,1,7,4,0,0,0,1,31.16,36.365,70,8.9981,58,149,207
13194,3,1,7,1,0,0,0,3,30.34,34.85,70,6.0032,12,110,122
13195,3,1,7,1,0,0,0,3,27.88,31.82,83,6.0032,25,98,123
13196,3,1,7,1,0,1,1,2,27.88,31.82,89,6.0032,6,33,39
13197,3,1,7,1,0,1,1,3,28.7,33.335,89,7.0015,5,13,18
13198,3,1,7,1,0,1,1,3,28.7,33.335,89,12.998,1,4,5
13199,3,1,7,1,0,1,1,3,28.7,33.335,89,12.998,0,5,5
13200,3,1,7,1,0,1,1,3,27.06,29.545,89,26.0027,1,1,2
13201,3,1,7,1,0,1,1,2,27.06,30.305,83,15.0013,1,27,28
13202,3,1,7,1,0,1,1,3,26.24,28.79,89,16.9979,6,86,92
13203,3,1,7,2,0,1,1,3,27.06,30.305,83,15.0013,7,223,230
13204,3,1,7,2,0,1,1,2,27.06,30.305,83,11.0014,26,429,455
13205,3,1,7,2,0,1,1,2,27.06,30.305,83,11.0014,38,325,363
13206,3,1,7,3,0,1,1,2,27.06,30.305,83,12.998,58,117,175
13207,3,1,7,3,0,1,1,2,29.52,34.09,62,8.9981,72,144,216
13208,3,1,7,3,0,1,1,2,30.34,34.09,58,8.9981,61,205,266
13209,3,1,7,3,0,1,1,2,31.16,34.85,55,16.9979,67,188,255
13210,3,1,7,3,0,1,1,2,30.34,34.09,55,16.9979,58,184,242
13211,3,1,7,3,0,1,1,2,31.16,34.09,45,15.0013,66,214,280
13212,3,1,7,3,0,1,1,1,31.98,34.85,40,19.0012,88,325,413
13213,3,1,7,3,0,1,1,1,31.98,34.85,40,11.0014,108,741,849
13214,3,1,7,4,0,1,1,1,31.16,34.09,48,8.9981,82,790,872
13215,3,1,7,4,0,1,1,1,30.34,34.09,55,11.0014,88,543,631
13216,3,1,7,4,0,1,1,2,30.34,34.09,55,7.0015,69,378,447
13217,3,1,7,4,0,1,1,2,30.34,34.09,55,6.0032,33,298,331
13218,3,1,7,1,0,1,1,2,29.52,33.335,58,7.0015,35,189,224
13219,3,1,7,1,0,1,1,2,28.7,32.575,65,7.0015,22,109,131
13220,3,1,7,1,0,2,1,1,28.7,32.575,70,6.0032,16,53,69
13221,3,1,7,1,0,2,1,1,28.7,33.335,74,8.9981,0,15,15
13222,3,1,7,1,0,2,1,1,28.7,33.335,74,8.9981,1,15,16
13223,3,1,7,1,0,2,1,1,27.88,31.82,79,0,0,3,3
13224,3,1,7,1,0,2,1,1,27.88,31.82,79,8.9981,0,4,4
13225,3,1,7,1,0,2,1,1,27.06,30.305,83,8.9981,3,39,42
13226,3,1,7,1,0,2,1,2,27.88,31.82,79,7.0015,4,183,187
13227,3,1,7,2,0,2,1,2,28.7,33.335,74,7.0015,31,489,520
13228,3,1,7,2,0,2,1,1,29.52,34.85,74,8.9981,34,615,649
13229,3,1,7,2,0,2,1,1,30.34,34.85,66,8.9981,47,284,331
13230,3,1,7,3,0,2,1,1,31.16,35.605,62,12.998,56,134,190
13231,3,1,7,3,0,2,1,1,32.8,36.365,46,12.998,92,157,249
13232,3,1,7,3,0,2,1,1,32.8,35.605,41,8.9981,69,203,272
13233,3,1,7,3,0,2,1,1,33.62,36.365,38,12.998,77,203,280
13234,3,1,7,3,0,2,1,1,33.62,36.365,38,11.0014,71,171,242
13235,3,1,7,3,0,2,1,1,32.8,35.605,41,15.0013,77,188,265
13236,3,1,7,3,0,2,1,1,32.8,36.365,43,15.0013,89,346,435
13237,3,1,7,3,0,2,1,1,31.98,35.605,49,12.998,103,769,872
13238,3,1,7,4,0,2,1,3,28.7,33.335,74,15.0013,70,749,819
13239,3,1,7,4,0,2,1,3,28.7,33.335,74,15.0013,55,359,414
13240,3,1,7,4,0,2,1,3,26.24,28.79,83,15.0013,9,75,84
13241,3,1,7,4,0,2,1,3,26.24,28.79,89,7.0015,7,83,90
13242,3,1,7,1,0,2,1,2,26.24,28.79,83,8.9981,14,125,139
13243,3,1,7,1,0,2,1,2,26.24,28.79,89,7.0015,29,74,103
13244,3,1,7,1,0,3,1,2,27.06,30.305,83,8.9981,6,38,44
13245,3,1,7,1,0,3,1,1,26.24,28.79,89,0,3,11,14
13246,3,1,7,1,0,3,1,1,26.24,28.79,89,0,0,5,5
13247,3,1,7,1,0,3,1,1,26.24,28.79,89,8.9981,0,5,5
13248,3,1,7,1,0,3,1,1,26.24,28.79,89,8.9981,1,6,7
13249,3,1,7,1,0,3,1,1,26.24,28.79,89,0,5,36,41
13250,3,1,7,1,0,3,1,1,26.24,28.79,89,8.9981,17,168,185
13251,3,1,7,2,0,3,1,2,27.06,30.305,83,7.0015,26,471,497
13252,3,1,7,2,0,3,1,2,27.88,31.82,79,11.0014,30,644,674
13253,3,1,7,2,0,3,1,2,28.7,33.335,74,8.9981,30,298,328
13254,3,1,7,3,0,3,1,2,29.52,34.09,62,8.9981,47,148,195
13255,3,1,7,3,0,3,1,2,31.16,35.605,58,8.9981,56,173,229
13256,3,1,7,3,0,3,1,2,31.98,34.85,43,0,69,223,292
13257,3,1,7,3,0,3,1,2,32.8,35.605,42,11.0014,65,208,273
13258,3,1,7,3,0,3,1,1,32.8,35.605,41,15.0013,66,175,241
13259,3,1,7,3,0,3,1,1,32.8,35.605,41,16.9979,56,220,276
13260,3,1,7,3,0,3,1,1,32.8,35.605,38,12.998,53,358,411
13261,3,1,7,3,0,3,1,1,32.8,34.85,31,15.0013,90,740,830
13262,3,1,7,4,0,3,1,1,31.98,34.09,38,16.9979,79,735,814
13263,3,1,7,4,0,3,1,1,30.34,33.335,48,15.0013,73,560,633
13264,3,1,7,4,0,3,1,1,30.34,33.335,51,11.0014,73,410,483
13265,3,1,7,4,0,3,1,1,29.52,33.335,58,15.0013,69,322,391
13266,3,1,7,1,0,3,1,1,29.52,33.335,58,16.9979,41,203,244
13267,3,1,7,1,0,3,1,2,28.7,32.575,58,16.9979,20,132,152
13268,3,1,7,1,0,4,1,2,27.88,31.82,61,0,1,55,56
13269,3,1,7,1,0,4,1,2,27.06,31.06,61,0,0,21,21
13270,3,1,7,1,0,4,1,2,27.06,31.06,65,6.0032,0,9,9
13271,3,1,7,1,0,4,1,1,26.24,30.305,69,7.0015,0,10,10
13272,3,1,7,1,0,4,1,1,26.24,30.305,73,7.0015,0,5,5
13273,3,1,7,1,0,4,1,1,25.42,29.545,73,7.0015,4,40,44
13274,3,1,7,1,0,4,1,1,26.24,30.305,73,6.0032,7,171,178
13275,3,1,7,2,0,4,1,1,26.24,30.305,73,8.9981,32,480,512
13276,3,1,7,2,0,4,1,1,27.88,31.82,65,8.9981,49,653,702
13277,3,1,7,2,0,4,1,1,29.52,33.335,58,7.0015,42,285,327
13278,3,1,7,3,0,4,1,1,30.34,33.335,48,11.0014,69,145,214
13279,3,1,7,3,0,4,1,1,31.16,34.09,45,7.0015,49,166,215
13280,3,1,7,3,0,4,1,1,31.98,34.09,35,8.9981,71,221,292
13281,3,1,7,3,0,4,1,1,32.8,34.85,33,15.0013,52,225,277
13282,3,1,7,3,0,4,1,1,31.98,34.09,33,15.0013,42,167,209
13283,3,1,7,3,0,4,1,1,32.8,35.605,36,12.998,63,208,271
13284,3,1,7,3,0,4,1,1,32.8,35.605,36,12.998,69,370,439
13285,3,1,7,3,0,4,1,1,31.16,34.09,43,15.0013,91,704,795
13286,3,1,7,4,0,4,1,1,31.16,34.09,45,8.9981,86,739,825
13287,3,1,7,4,0,4,1,1,30.34,33.335,48,15.0013,97,532,629
13288,3,1,7,4,0,4,1,1,30.34,33.335,48,15.0013,75,439,514
13289,3,1,7,4,0,4,1,1,29.52,33.335,48,15.0013,44,329,373
13290,3,1,7,1,0,4,1,1,29.52,33.335,51,11.0014,56,262,318
13291,3,1,7,1,0,4,1,2,28.7,32.575,51,15.0013,33,178,211
13292,3,1,7,1,0,5,1,2,28.7,32.575,54,11.0014,19,76,95
13293,3,1,7,1,0,5,1,2,27.88,31.82,54,7.0015,17,42,59
13294,3,1,7,1,0,5,1,2,27.06,31.06,61,6.0032,2,15,17
13295,3,1,7,1,0,5,1,2,27.88,31.82,61,0,2,7,9
13296,3,1,7,1,0,5,1,2,27.06,31.06,61,0,0,11,11
13297,3,1,7,1,0,5,1,2,27.06,31.82,56,6.0032,4,30,34
13298,3,1,7,1,0,5,1,2,28.7,32.575,54,0,7,120,127
13299,3,1,7,2,0,5,1,2,28.7,32.575,54,0,27,353,380
13300,3,1,7,2,0,5,1,2,28.7,32.575,54,0,53,660,713
13301,3,1,7,2,0,5,1,2,29.52,33.335,51,0,70,344,414
13302,3,1,7,3,0,5,1,2,30.34,33.335,48,0,78,190,268
13303,3,1,7,3,0,5,1,2,31.16,34.09,45,8.9981,68,220,288
13304,3,1,7,3,0,5,1,2,31.16,34.09,40,7.0015,125,254,379
13305,3,1,7,3,0,5,1,2,32.8,35.605,38,8.9981,100,274,374
13306,3,1,7,3,0,5,1,2,32.8,35.605,38,0,120,249,369
13307,3,1,7,3,0,5,1,2,32.8,35.605,36,7.0015,92,261,353
13308,3,1,7,3,0,5,1,2,32.8,35.605,36,15.0013,111,381,492
13309,3,1,7,3,0,5,1,2,32.8,35.605,36,11.0014,138,697,835
13310,3,1,7,4,0,5,1,1,31.98,34.85,46,12.998,108,523,631
13311,3,1,7,4,0,5,1,1,30.34,33.335,51,11.0014,103,385,488
13312,3,1,7,4,0,5,1,1,30.34,33.335,48,8.9981,95,294,389
13313,3,1,7,4,0,5,1,1,29.52,33.335,54,0,76,223,299
13314,3,1,7,1,0,5,1,1,30.34,33.335,45,0,59,204,263
13315,3,1,7,1,0,5,1,2,29.52,32.575,45,8.9981,37,175,212
13316,3,1,7,1,0,6,0,2,29.52,33.335,48,6.0032,35,156,191
13317,3,1,7,1,0,6,0,2,28.7,32.575,51,7.0015,13,105,118
13318,3,1,7,1,0,6,0,2,28.7,32.575,54,7.0015,10,91,101
13319,3,1,7,1,0,6,0,2,28.7,32.575,54,7.0015,9,31,40
13320,3,1,7,1,0,6,0,3,27.06,31.06,61,7.0015,3,6,9
13321,3,1,7,1,0,6,0,2,26.24,30.305,73,7.0015,0,5,5
13322,3,1,7,1,0,6,0,2,26.24,29.545,78,6.0032,6,29,35
13323,3,1,7,2,0,6,0,1,26.24,29.545,78,19.0012,7,41,48
13324,3,1,7,2,0,6,0,1,25.42,29.545,78,19.0012,33,118,151
13325,3,1,7,2,0,6,0,1,27.06,31.06,74,12.998,82,200,282
13326,3,1,7,3,0,6,0,2,29.52,34.09,70,6.0032,123,278,401
13327,3,1,7,3,0,6,0,2,29.52,34.09,70,7.0015,143,296,439
13328,3,1,7,3,0,6,0,2,30.34,34.85,66,6.0032,181,318,499
13329,3,1,7,3,0,6,0,2,31.16,35.605,62,6.0032,219,372,591
13330,3,1,7,3,0,6,0,1,32.8,37.88,55,7.0015,269,363,632
13331,3,1,7,3,0,6,0,1,32.8,37.88,55,11.0014,243,317,560
13332,3,1,7,3,0,6,0,2,29.52,34.85,79,23.9994,226,340,566
13333,3,1,7,3,0,6,0,3,28.7,33.335,79,11.0014,199,259,458
13334,3,1,7,4,0,6,0,1,29.52,34.85,79,8.9981,108,243,351
13335,3,1,7,4,0,6,0,1,29.52,35.605,84,6.0032,156,275,431
13336,3,1,7,4,0,6,0,1,29.52,35.605,84,6.0032,101,255,356
13337,3,1,7,4,0,6,0,1,28.7,33.335,84,15.0013,69,200,269
13338,3,1,7,1,0,6,0,1,28.7,33.335,79,12.998,65,160,225
13339,3,1,7,1,0,6,0,2,27.88,31.82,83,6.0032,55,156,211
13340,3,1,7,1,0,0,0,1,27.88,31.82,89,11.0014,40,147,187
13341,3,1,7,1,0,0,0,2,27.88,31.82,89,8.9981,49,119,168
13342,3,1,7,1,0,0,0,2,27.88,31.82,89,11.0014,29,86,115
13343,3,1,7,1,0,0,0,2,27.88,31.82,89,11.0014,15,42,57
13344,3,1,7,1,0,0,0,2,27.88,31.82,89,7.0015,8,11,19
13345,3,1,7,1,0,0,0,1,27.88,31.82,89,8.9981,2,7,9
13346,3,1,7,1,0,0,0,1,27.88,31.82,83,8.9981,6,9,15
13347,3,1,7,2,0,0,0,1,28.7,33.335,79,6.0032,17,30,47
13348,3,1,7,2,0,0,0,2,28.7,33.335,84,8.9981,37,96,133
13349,3,1,7,2,0,0,0,2,29.52,34.85,79,0,58,163,221
13350,3,1,7,3,0,0,0,1,31.16,36.365,66,8.9981,141,241,382
13351,3,1,7,3,0,0,0,1,33.62,38.635,52,11.0014,170,281,451
13352,3,1,7,3,0,0,0,1,34.44,38.635,47,7.0015,153,336,489
13353,3,1,7,3,0,0,0,1,35.26,39.395,41,7.0015,171,309,480
13354,3,1,7,3,0,0,0,1,36.9,40.91,37,16.9979,162,314,476
13355,3,1,7,3,0,0,0,1,35.26,40.15,47,8.9981,182,307,489
13356,3,1,7,3,0,0,0,1,35.26,39.395,41,15.0013,152,343,495
13357,3,1,7,3,0,0,0,1,32.8,38.635,59,32.9975,122,314,436
13358,3,1,7,4,0,0,0,3,29.52,34.85,79,23.9994,84,228,312
13359,3,1,7,4,0,0,0,1,29.52,35.605,84,15.0013,109,203,312
13360,3,1,7,4,0,0,0,1,29.52,34.85,79,16.9979,95,199,294
13361,3,1,7,4,0,0,0,1,29.52,34.85,79,6.0032,59,164,223
13362,3,1,7,1,0,0,0,1,29.52,34.85,74,7.0015,34,96,130
13363,3,1,7,1,0,0,0,1,29.52,34.85,79,8.9981,25,66,91
13364,3,1,7,1,0,1,1,3,29.52,34.85,79,7.0015,11,32,43
13365,3,1,7,1,0,1,1,2,28.7,33.335,74,12.998,1,10,11
13366,3,1,7,1,0,1,1,1,28.7,33.335,74,7.0015,4,11,15
13367,3,1,7,1,0,1,1,1,27.88,31.82,79,6.0032,2,4,6
13368,3,1,7,1,0,1,1,1,27.88,31.82,79,7.0015,1,11,12
13369,3,1,7,1,0,1,1,1,27.06,30.305,78,7.0015,10,40,50
13370,3,1,7,1,0,1,1,1,27.88,31.82,79,8.9981,8,132,140
13371,3,1,7,2,0,1,1,1,29.52,34.09,70,6.0032,24,459,483
13372,3,1,7,2,0,1,1,1,30.34,34.85,66,7.0015,48,619,667
13373,3,1,7,2,0,1,1,1,31.16,35.605,62,11.0014,51,297,348
13374,3,1,7,3,0,1,1,1,32.8,38.635,59,0,69,117,186
13375,3,1,7,3,0,1,1,1,34.44,40.15,53,15.0013,57,125,182
13376,3,1,7,3,0,1,1,1,34.44,39.395,49,8.9981,79,158,237
13377,3,1,7,3,0,1,1,1,34.44,39.395,49,19.0012,63,176,239
13378,3,1,7,3,0,1,1,1,36.08,40.91,42,7.0015,53,159,212
13379,3,1,7,3,0,1,1,1,35.26,40.15,47,16.9979,61,176,237
13380,3,1,7,3,0,1,1,3,31.16,36.365,66,39.0007,77,309,386
13381,3,1,7,3,0,1,1,3,31.16,36.365,66,39.0007,86,669,755
13382,3,1,7,4,0,1,1,1,34.44,40.15,53,0,97,697,794
13383,3,1,7,4,0,1,1,1,32.8,39.395,63,8.9981,92,503,595
13384,3,1,7,4,0,1,1,1,32.8,38.635,59,8.9981,66,388,454
13385,3,1,7,4,0,1,1,1,31.16,36.365,66,8.9981,45,283,328
13386,3,1,7,1,0,1,1,1,31.16,35.605,62,6.0032,56,228,284
13387,3,1,7,1,0,1,1,1,30.34,35.605,74,6.0032,27,139,166
13388,3,1,7,1,0,2,1,1,29.52,35.605,84,7.0015,10,43,53
13389,3,1,7,1,0,2,1,1,30.34,34.85,70,0,4,21,25
13390,3,1,7,1,0,2,1,1,29.52,34.09,70,6.0032,1,6,7
13391,3,1,7,1,0,2,1,1,29.52,34.09,66,0,0,3,3
13392,3,1,7,1,0,2,1,1,29.52,34.09,62,0,0,7,7
13393,3,1,7,1,0,2,1,1,27.88,31.82,74,6.0032,7,31,38
13394,3,1,7,1,0,2,1,1,29.52,34.09,66,7.0015,16,197,213
13395,3,1,7,2,0,2,1,2,30.34,34.85,70,0,26,500,526
13396,3,1,7,2,0,2,1,2,32.8,37.88,55,0,43,618,661
13397,3,1,7,2,0,2,1,2,33.62,38.635,49,15.0013,32,288,320
13398,3,1,7,3,0,2,1,2,34.44,39.395,49,12.998,37,122,159
13399,3,1,7,3,0,2,1,2,35.26,40.15,47,0,60,146,206
13400,3,1,7,3,0,2,1,2,36.9,40.91,35,0,80,174,254
13401,3,1,7,3,0,2,1,1,37.72,40.91,31,12.998,53,168,221
13402,3,1,7,3,0,2,1,1,38.54,41.665,29,16.9979,54,160,214
13403,3,1,7,3,0,2,1,1,37.72,40.91,31,11.0014,57,187,244
13404,3,1,7,3,0,2,1,1,37.72,40.91,29,11.0014,64,317,381
13405,3,1,7,3,0,2,1,1,37.72,40.91,29,0,95,675,770
13406,3,1,7,4,0,2,1,1,36.9,40.15,33,12.998,60,712,772
13407,3,1,7,4,0,2,1,1,36.08,39.395,35,16.9979,69,478,547
13408,3,1,7,4,0,2,1,1,35.26,37.88,34,11.0014,52,375,427
13409,3,1,7,4,0,2,1,1,33.62,38.635,52,8.9981,50,283,333
13410,3,1,7,1,0,2,1,1,32.8,37.88,55,15.0013,29,215,244
13411,3,1,7,1,0,2,1,1,31.98,37.12,59,12.998,22,139,161
13412,3,1,7,1,0,3,1,1,31.16,36.365,66,11.0014,8,45,53
13413,3,1,7,1,0,3,1,1,31.16,36.365,66,7.0015,2,14,16
13414,3,1,7,1,0,3,1,1,30.34,34.85,66,8.9981,3,5,8
13415,3,1,7,1,0,3,1,1,30.34,34.85,66,8.9981,2,2,4
13416,3,1,7,1,0,3,1,1,29.52,34.09,70,8.9981,0,6,6
